# Ps Pf beta Deff
2.00 4.0 0.9668054213846926 0.2271302546562682
2.00 4.5 1.0060347511572705 0.17782042273657733
2.00 5.0 1.0086459573169162 0.17182781883883302
2.00 5.5 0.9868746359824229 0.20939295960488255
2.00 6.0 0.9906697539673466 0.21681314523103312
2.00 6.5 0.9860638188725495 0.23500300052330367
2.00 7.0 1.0185975449769327 0.20960270915628157
2.00 7.5 0.9715672139697411 0.3451727108793955
2.00 8.0 1.0293771725926895 0.28148085858759725
2.25 0.5 0.9533664168574564 1.7864234712256368
2.25 1.0 0.9625843145158703 0.5835368436267776
2.25 1.5 1.040746662765345 0.16793893834408347
2.25 2.0 1.0117626168788056 0.15983490458354582
2.25 2.5 1.0069057641553705 0.14439516774775063
2.25 3.0 0.9807155946549917 0.18659354546106527
2.25 3.5 1.0057129645733023 0.15105479656617316
2.25 4.0 0.9886258464791362 0.18191845658808672
2.25 4.5 1.0017887599222763 0.17334819204283244
2.25 5.0 0.9681705109111078 0.23086120402600288
2.25 5.5 1.0153177141894965 0.1697530653264371
2.25 6.0 0.9757700034878266 0.23913750843942694
2.25 6.5 1.0178860351637693 0.1811062273224058
2.25 7.0 1.0291146151417214 0.1739016239374919
2.25 7.5 1.0199169365573315 0.1995687644770178
2.25 8.0 1.011063312041291 0.23827162221063303
2.50 0.5 0.9631109408264098 2.1015867700346273
2.50 1.0 1.037742513462227 0.3831955942702489
2.50 1.5 0.9746354285970733 0.2840555304265413
2.50 2.0 1.008145658450046 0.1590455459094843
2.50 2.5 0.9908213956463268 0.1657716073827726
2.50 3.0 0.9756732776234358 0.1715629535945108
2.50 3.5 0.9711909005415114 0.1893664815374138
2.50 4.0 1.010792682197007 0.14706773866139278
2.50 4.5 0.9655233695775651 0.222110423900744
2.50 5.0 0.9871856935816008 0.1906179313328641
2.50 5.5 0.997738713871483 0.19133869589593616
2.50 6.0 1.0086234406938632 0.1823645767214198
2.50 6.5 0.999081791114458 0.20935428590346006
2.50 7.0 1.0158896944886677 0.18948711868861998
2.50 7.5 0.9940457403215568 0.227537777189843
2.50 8.0 1.013019385350093 0.2061538761759468
2.75 0.5 0.9884903294994107 2.093182607849127
2.75 1.0 1.0147147187538206 0.53041986418179
2.75 1.5 1.0379862584108543 0.19548393518556345
2.75 2.0 1.0168595203552206 0.14840242202088744
2.75 2.5 0.9961286525316686 0.14819426444282163
2.75 3.0 0.9910767923216891 0.15031870694922006
2.75 3.5 1.0219456542323746 0.11902054291127291
2.75 4.0 0.9766098806843031 0.17554819277172687
2.75 4.5 1.022699675011474 0.12869503058225865
2.75 5.0 1.0240042855721443 0.13794332769568346
2.75 5.5 0.9867971358591877 0.20042962070824122
2.75 6.0 1.0154301089519209 0.169225565492453
2.75 6.5 0.967199339014201 0.24766045603910586
2.75 7.0 1.0032778307462902 0.2037565452804496
