lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
3.5,0.875,2.0188245863806418,0.9032055950314234,0.19667777777777778,-0.7687180456265186
3.5,1.0,2.0259816017960057,0.9508453319039095,0.17926666666666666,-0.424891569101904
3.5,1.125,1.0864565513561022,0.8743841334134104,0.1612888888888889,-0.010857846637483286
3.5,1.25,1.8945904837482133,0.9285784291479484,0.14935555555555555,0.3546831706408654
3.5,1.375,1.9719158588866663,0.9459963764866305,0.13727777777777778,0.726483482870498
3.5,1.5,1.9863322173553521,0.9466777234023969,0.13107777777777777,1.103184161487389
3.5,1.625,1.9895183527415323,0.9665699212923343,0.11873333333333333,1.5528770854815488
3.5,1.75,1.9929597063747213,0.9894520546552591,0.11171111111111111,1.9436930600310356
3.5,1.875,1.9937846995552782,0.8933122407481484,0.10441111111111111,2.361769644188192
3.5,2.0,1.9950716107185973,0.942860213261302,0.09902222222222222,2.766602569870035
3.75,0.125,1.9516632281185293,1.0392524214507177,0.4204,-1.5096769626233613
3.75,0.25,2.0255195993418513,0.9075295418023698,0.3805,-2.047915855937861
3.75,0.375,2.0277868686354625,0.9122017925620839,0.3284888888888889,-2.0733332869953074
3.75,0.5,2.0234911633800037,0.9485243704833978,0.2832222222222222,-1.8509696066262824
3.75,0.625,2.027666140749359,0.8764413954138379,0.24664444444444444,-1.5536914429945645
3.75,0.75,2.0240290784641495,0.8674588172721539,0.21936666666666665,-1.191635518549692
3.75,0.875,2.0291680151253453,0.9031333454626717,0.19747777777777778,-0.8367547613137964
3.75,1.0,2.0292070455270923,0.9226674080594647,0.17938888888888888,-0.47319918354631946
3.75,1.125,1.341220202548686,0.9044844456339133,0.16448888888888888,-0.07624865888230387
3.75,1.25,1.9023084953550073,0.9523772229561344,0.1479111111111111,0.36874753554731754
3.75,1.375,1.9650997033973612,0.9268360753136403,0.1365111111111111,0.7595466144524783
3.75,1.5,1.9810892829707505,0.9022327105186415,0.12727777777777777,1.1988878039870454
3.75,1.625,1.9938220232050976,0.9837383097340535,0.11683333333333333,1.6476284342120402
3.75,1.75,1.9939099729968335,0.9461258239270031,0.10981111111111111,2.095807316299241
3.75,1.875,1.9940755338576037,0.9165356937401775,0.10497777777777778,2.51903727264343
3.75,2.0,1.9970412934459287,1.0020284001356767,0.09767777777777778,2.94537483094941
4.0,0.125,1.96779119971588,0.9645371598263677,0.4294,-1.7338019448955249
4.0,0.25,2.0242226956666327,0.9709432819239838,0.38456666666666667,-2.2608313450130915
4.0,0.375,2.0241044207446546,0.8722415762615078,0.32795555555555556,-2.2262018543882407
4.0,0.5,2.0274919352847753,0.767558196430228,0.2828333333333333,-2.0236688959079445
4.0,0.625,2.0184972075978687,0.9248465244781043,0.2472,-1.7277055126368415
4.0,0.75,2.026020843788246,0.883910943519187,0.2195,-1.340331378320502
4.0,0.875,2.019030001138074,0.8823011745714658,0.1933777777777778,-0.8927924164199068
4.0,1.0,2.016595705816355,0.9102704662724693,0.17814444444444444,-0.4881462220718169
4.0,1.125,1.477898956384252,0.901524307027898,0.16392222222222222,-0.0877051481099237
4.0,1.25,1.9007982356166258,0.9103615900435917,0.15037777777777778,0.3270566023772435
4.0,1.375,1.9651616182575276,0.9714887432374258,0.1369,0.7947638966244887
4.0,1.5,1.9864192656445636,0.935758630595072,0.12923333333333334,1.2372302613219446
4.0,1.625,1.9911668419692847,0.9511669335315861,0.11847777777777778,1.7211421320186608
4.0,1.75,1.9977394536566504,0.9612668246457664,0.11222222222222222,2.1973054255112006
4.0,1.875,1.9978663109056713,1.0187697097848014,0.10343333333333334,2.669407958978753
4.0,2.0,2.001992407914477,1.015011614000585,0.09492222222222223,3.2203571295999693
