# G = 0.0
# D = 0.01
lp_w,Pf_Ps,alpha,beta,D_eff,mean_vx
2.5,0.25,1.9876996970650014,1.0127793682658317,1.2512092997256352,-0.9873466853451339
2.5,0.375,2.0056006316670727,0.9622786115636494,0.6833422729237681,-1.1011103536403997
2.5,0.5,2.0270366017213854,0.9164182470302822,0.4506373243045343,-1.0312929597618932
2.5,0.625,2.0174129464666835,0.9118287173050414,0.3315278198344232,-0.8625625625553125
2.5,0.75,2.035737452673877,0.9512475504372103,0.2288959533902758,-0.6826458896998328
2.5,0.875,2.0156622877994863,0.9961477044460747,0.17338793516907464,-0.4441170211840388
2.5,1.0,1.9163274749622727,0.9737351092022435,0.17467764491374246,-0.20409746295700917
2.5,1.125,1.190555724742452,0.9295925442521776,0.1852290325314594,0.036911842471581746
2.5,1.25,1.866461372267015,0.97690364115336,0.17543924074805373,0.31607077510956527
2.5,1.375,1.9505949943938743,0.9595568315558695,0.18216523663142814,0.5918200442178243
2.5,1.5,1.9712371218186382,0.9911934871146999,0.16512743010802536,0.8848236687246916
2.5,1.625,1.975391936441412,0.962231700931772,0.20285148947432216,1.2083406283861162
2.5,1.75,1.986526580241701,0.9566212582005746,0.20690329337377258,1.4651141433902288
2.5,1.875,1.991748504830865,0.9705862629700273,0.19266765793155213,1.7658113992356366
2.5,2.0,1.9867401657776547,0.9786733500721894,0.2046936196096187,2.059961424058035
2.75,0.125,1.8428040595265127,1.085414633091708,2.0714502832076627,-0.7761387059058189
2.75,0.25,1.989419521831684,0.9399029378850299,1.4805120688928584,-1.188987525733679
2.75,0.375,2.021186209688527,0.9752559446460748,0.6181078432855189,-1.2771830277363492
2.75,0.5,2.032403132857693,0.9231575182166496,0.4259206272419774,-1.2046715628501325
2.75,0.625,2.0292498703206516,0.9067112779032992,0.3270721758078712,-1.0069364484760666
2.75,0.75,2.0267307535379566,0.9502311077750031,0.20351122284464165,-0.8095160298025489
2.75,0.875,1.9904629673902916,0.970461574117033,0.17550116203453595,-0.5378297216881943
2.75,1.0,1.9494190996167693,0.9184929909646278,0.20068049365763452,-0.25186204267012885
2.75,1.125,1.0156147548249104,0.951535162317571,0.16561349922008314,0.026408407355262283
2.75,1.25,1.858664012750988,1.000397820944331,0.15247264235870128,0.3161155907550484
2.75,1.375,1.9449465856384678,0.9355991309973176,0.18026581397353836,0.6097916353442981
2.75,1.5,1.9588312285895393,0.9480910720146607,0.1861630701534228,0.9518434103573601
2.75,1.625,1.9804017460140362,0.9673166973587309,0.185921417009296,1.2473513831523941
2.75,1.75,1.9846834997361118,0.9566863194473292,0.203190256799959,1.5962198331228687
2.75,1.875,1.9891233378527253,0.9197701381304637,0.22094925082149383,1.8608973637234991
2.75,2.0,1.9900538952905935,0.9488645814903974,0.21971086194526535,2.2621913557169746
3.0,0.125,1.8652999525793386,1.0460790595258689,2.650081153427451,-0.9195512148570057
3.0,0.25,2.015625076230613,0.9702010871881739,1.458637122000918,-1.401196810242414
3.0,0.375,2.0254009692714092,0.9636877232390891,0.6246000376360441,-1.483745242103536
3.0,0.5,2.0262672439077116,0.9876980906637685,0.3153999403296451,-1.372525896052571
3.0,0.625,2.029651565451285,0.929304324234553,0.2914201464283261,-1.165220813729951
3.0,0.75,2.0309944942856784,0.9939858448792865,0.17549533917407828,-0.9025271877567963
3.0,0.875,2.0228982185797477,0.9326401929851581,0.18684479993676947,-0.6044644074281951
3.0,1.0,1.985092575187958,0.9773854418999778,0.14400016213142566,-0.3026909073236296
3.0,1.125,0.907923790167481,0.913104940017734,0.19658809631785745,0.01312097575112811
3.0,1.25,1.8780084422434806,0.9569786803242858,0.1632519800101358,0.3191129598016471
3.0,1.375,1.9430926383916098,0.9571834944861901,0.1721787865852143,0.6523219751129231
3.0,1.5,1.9816732596630806,0.9393230204875525,0.18006352680218013,1.025433429160781
3.0,1.625,1.98024653652589,0.9782701338565668,0.16771252602023654,1.3709901852692212
3.0,1.75,1.9842083873882206,0.8988522698766533,0.23240387460098613,1.706891356343985
3.0,1.875,1.991716180943238,1.0012536809049635,0.167973134136814,2.069468389163843
3.0,2.0,1.9914654954038193,0.9504575657146672,0.21634451701987836,2.4054012299039833
3.25,0.125,1.898364074003354,1.0190861694639173,2.9879811675685577,-1.128607822819763
3.25,0.25,2.0167686188134306,0.9917079080619704,1.315507618647686,-1.6250586402536118
3.25,0.375,2.023939736019291,0.9387356050634689,0.639672926584071,-1.6827913194894617
3.25,0.5,2.028113192674104,0.9047155113479483,0.3931586764688595,-1.5273827308749994
3.25,0.625,2.0292268361254138,0.9010541896883968,0.2608711930689728,-1.2410995094870578
3.25,0.75,2.023885937048249,0.9353314136633406,0.19448144677052928,-0.9907750150858611
3.25,0.875,2.0270708419428596,0.8977546257426625,0.2002941096475802,-0.7080483159566064
3.25,1.0,1.9888865815988717,0.9343959523970474,0.15782837618872547,-0.37920473084371736
3.25,1.125,0.9909953585387203,0.9634112848438326,0.14713535718400436,-0.012214497589123671
3.25,1.25,1.8735297158031474,0.9283583925524498,0.17037596218142775,0.3528763722316615
3.25,1.375,1.9516603755434563,0.9143180463733802,0.19451807791828649,0.7055719007682847
3.25,1.5,1.9787525459152073,0.9302739616850652,0.18669359351730985,1.064859916412615
3.25,1.625,1.9862893967695883,0.9684808913255054,0.16159695763292617,1.4207530776931143
3.25,1.75,1.9882594787801033,0.9747376469366343,0.18244662069718393,1.8388929231185218
3.25,1.875,1.9875207096345116,0.9515699457422003,0.1980122606663994,2.2111957436574303
3.25,2.0,1.993182469849121,0.9809060287483072,0.1878891972254831,2.596218839770567
3.5,0.125,1.9439866209018095,0.9739840215112554,3.803279580153059,-1.2796351015563132
3.5,0.25,2.0161156589308975,0.9643246428672707,1.4830557799176038,-1.8391669822812264
3.5,0.375,2.0303196567673787,0.8774845256157094,0.8404286488775694,-1.8765508376317035
3.5,0.5,2.0274970864032285,0.9553113444316268,0.2984213560833803,-1.6907562206698288
3.5,0.625,2.0296102022565625,0.9257653014078238,0.2188441469606266,-1.4213581178275578
3.5,0.75,2.0250021128395574,0.8855871372240668,0.2214062079767031,-1.0864286348077123
3.5,0.875,2.032820717565453,0.8684458060053658,0.20613255540076908,-0.7466057523290017
3.5,1.0,2.0133522656999676,0.943584718127742,0.14541914622493093,-0.41848119250264254
3.5,1.125,1.1452611351906523,0.9544379863172838,0.1464367612750255,-0.019206464741132523
3.5,1.25,1.8940087636657386,0.9599343217892103,0.13823057630788857,0.31416957898786607
3.5,1.375,1.9614647010094581,0.9651100119499911,0.155075663634713,0.7326796701465785
3.5,1.5,1.976979021376423,0.9780846094153753,0.1532076517284522,1.1342042629165028
3.5,1.625,1.9861270363417987,1.0183832129614667,0.14111089326089188,1.53407829640171
3.5,1.75,1.9910241798225339,1.0147036809387513,0.15186874995794522,1.9435937173449458
3.5,1.875,1.992772793210005,0.9708428294216059,0.1946853167463838,2.4145491402933836
3.5,2.0,1.9951040521541055,1.0058870109449636,0.1700784296518701,2.781162188787175
3.75,0.125,1.972558193477698,1.0108510360760274,3.6750873114192375,-1.4873377195909405
3.75,0.25,2.023220806415402,0.9029534398308029,1.66243825242648,-2.029909673206746
