# G = 0.5
# D = 0.01
Ps,Pf,alpha,beta,D_eff,mean_vx
3.25,6.5,1.9910177568228833,0.9910179667389571,0.3997989718258981,0.6957531742162846
3.25,7.0,1.9949127375166864,1.044649899876487,0.3822969904628735,0.8529270640567345
3.25,7.5,1.9972675941341527,1.036795613630831,0.3901012222451224,1.020828434548344
3.25,8.0,1.9983123833405725,0.953007241147409,0.5772738739105815,1.1668391615017426
3.5,0.5,2.0065170818219342,0.964371790810153,2.9230692986910505,-0.4787052680516218
3.5,1.0,2.03437739239663,0.8896484034085063,0.89555367361766,-0.6116299307205615
3.5,1.5,2.0290305107420754,0.8596559720225041,0.4577348657460099,-0.5907983662424917
3.5,2.0,2.018085958264079,0.896255776213698,0.31050555604517344,-0.5171177331679103
3.5,2.5,2.018059580107576,0.8883921550295062,0.2883436918510328,-0.4250158675937952
3.5,3.0,2.0143441533783366,0.8870266358420894,0.2952062143905782,-0.3356059410816464
3.5,3.5,2.017031757411839,0.8550649996700918,0.36207259442717665,-0.21940869470916002
3.5,4.0,1.957555254975544,0.9651382822217381,0.2585476341711121,-0.10550168192033572
3.5,4.5,1.1778029315385767,0.9698148344288724,0.2941986838540653,0.017244861621870132
3.5,5.0,1.8913988616939954,0.9594490608951417,0.3395677766625841,0.14244514573090997
3.5,5.5,1.9583470931090976,0.9594522429370916,0.3659535912016724,0.2735716188212974
3.5,6.0,1.9861999850885679,0.978312061856317,0.36468860332303454,0.4112664084888574
3.5,6.5,1.9877259041156408,1.0273148868543507,0.318001731050464,0.5404774949371325
3.5,7.0,1.9880504105337433,0.9952063442178984,0.37171145152395463,0.6905458842453382
3.5,7.5,1.9935304936564298,0.9993355668840207,0.4318569677943385,0.832758724547439
3.5,8.0,1.9942817987734462,1.0139180803333459,0.46148197121840656,0.9709083609924186
3.75,0.5,1.9872895910993769,1.0101269294465585,2.8351584897807216,-0.480266075866759
3.75,1.0,2.0268818274760485,0.8676585860887152,1.1411253028429666,-0.6237154532850522
3.75,1.5,2.0227684003661826,0.8134179848836224,0.5717874829078234,-0.6175820033755369
3.75,2.0,2.029356499982004,0.8405056408408131,0.3819714107669188,-0.5483207301479447
3.75,2.5,2.0245572762875153,0.8808452494773763,0.30077711364962934,-0.47172984275979696
3.75,3.0,2.0244820892589894,0.9231274884782436,0.260563178449191,-0.37798614019310867
3.75,3.5,2.0186925596152956,0.9452259386747457,0.26673054727840784,-0.27681837179059166
3.75,4.0,2.0095354865006816,0.9893595967043778,0.21394985183828327,-0.1718987083606557
3.75,4.5,1.8385459222852498,0.9439049366078256,0.3064113705013927,-0.05941713585600053
3.75,5.0,1.651082365668564,0.9199999175107746,0.3545878959977253,0.040022559300098
3.75,5.5,1.915083033675017,0.9777010973006701,0.2989160789848669,0.17514984069641568
3.75,6.0,1.9609764565996648,0.9469675636335749,0.37814157359100836,0.30431925984897973
3.75,6.5,1.9791786329331955,0.9708688948747222,0.39985221150228456,0.4272431055790439
3.75,7.0,1.9891488045837684,0.971857716496541,0.38482162342786946,0.548944127190381
3.75,7.5,1.987973057929176,0.9455192937693098,0.5226119433584635,0.6769662435105328
3.75,8.0,1.9897629645521104,1.0281232807994718,0.40268944361890585,0.8149976921444442
4.0,0.5,2.0022086479391668,0.9657482954292466,3.7359605222984666,-0.48661025112015227
4.0,1.0,2.0310987961701525,0.8372707468478505,1.300220255487273,-0.6417137826236001
4.0,1.5,2.02425822220582,0.851566837742061,0.4824612532941421,-0.6317275828482185
4.0,2.0,2.022325156125177,0.8528351633744311,0.33254746992939493,-0.5782029659137568
4.0,2.5,2.023702037728934,0.9054810906735202,0.25541239082245426,-0.5106932042915286
4.0,3.0,2.021835258361381,0.8626529070335813,0.29441380260222344,-0.4255058628003851
4.0,3.5,2.0160264251659865,0.8748938275709502,0.29982813573567263,-0.3249600795046243
4.0,4.0,2.0221116938958414,0.9332950951672746,0.26848038590080897,-0.230952797293599
4.0,4.5,1.997785385153348,0.9376215208371513,0.2798991903569993,-0.12823950048667107
4.0,5.0,1.5070518907212762,1.0100433080524438,0.22297201206268755,-0.022531422977833775
4.0,5.5,1.805718196473818,0.9115462007093066,0.35989475304188445,0.0858704922351479
4.0,6.0,1.9434012824012035,0.9317811119222282,0.35874597603209535,0.19500328841377135
4.0,6.5,1.9793509410306322,1.012789718997456,0.3120336970746038,0.31214670719447984
4.0,7.0,1.9759851188805924,0.9495787440876863,0.4111379169813859,0.4288978655799418
4.0,7.5,1.9883445095364627,0.9788665902667011,0.4175798686305679,0.5456708720061162
4.0,8.0,1.9943033179320628,1.0032148282171174,0.4007686897942386,0.677370558321456
