lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
1.0,0.25,1.2643586707661616,1.0823146869624602,0.2814888888888889,0.04595817572166393
1.0,0.375,1.4003373036233846,1.0257216737901247,0.2800888888888889,0.12625746591304057
1.0,0.5,1.455117165484909,0.9916890060900243,0.2768555555555556,0.16494472308679428
1.0,0.625,1.5720088379329467,1.0785604176123138,0.2759111111111111,0.2188562152362253
1.0,0.75,1.6805209162640777,1.0213271799756627,0.2791,0.2310949059223742
1.0,0.875,1.7161691974933084,1.0021969320599775,0.2770111111111111,0.26035085839882144
1.0,1.0,1.7873323453867245,1.069402575892704,0.2786,0.328885779542164
1.0,1.125,1.805201276005514,1.040133773710686,0.275,0.3835643334601072
1.0,1.25,1.831533343904134,1.0599188958518173,0.27625555555555553,0.41712906108216985
1.0,1.375,1.846583086045898,1.021504819092884,0.27857777777777776,0.4039493609187132
1.0,1.5,1.8391147086221047,1.0030661546248947,0.27597777777777777,0.5133514919388721
1.0,1.625,1.8652704549388281,0.9966338790789282,0.27705555555555555,0.5265934283540912
1.0,1.75,1.8797666413976963,1.0452238196270394,0.27695555555555557,0.5574324595688502
1.0,1.875,1.8639854120010297,0.9731073010591025,0.2760444444444444,0.5924014161292924
1.0,2.0,1.8521617038570037,0.9947835026741301,0.27595555555555557,0.6228214344675976
1.25,0.125,1.0480491686071975,1.0020512217986024,0.30314444444444444,0.03583507788611485
1.25,0.25,1.1590499041642064,0.9823539564076494,0.3026,0.0982233676370723
1.25,0.375,1.3474805766496973,1.0324069384837935,0.30046666666666666,0.1572298086044225
1.25,0.5,1.4860134122313475,1.0129983960309468,0.30227777777777776,0.2048333219966166
1.25,0.625,1.5512557529855777,1.0410732511025702,0.302,0.2315885822070491
1.25,0.75,1.6558780912050237,1.0653316560525194,0.30356666666666665,0.26085019865386355
1.25,0.875,1.6983800446860213,1.012830748840522,0.29852222222222224,0.364771415482576
1.25,1.0,1.7276094547048124,1.0364155814788178,0.2979888888888889,0.3751618884777424
1.25,1.125,1.7620343181127196,1.029234893710282,0.3027444444444444,0.37930616799847405
1.25,1.25,1.795256327840973,1.0440852844337967,0.29875555555555555,0.47820284430600524
