lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
2.25,1.375,1.7405228197861946,1.0025321014597375,0.35344444444444445,0.6543798996158953
2.25,1.5,1.7178209726395413,0.9944224248990121,0.348,0.7267460092392192
2.25,1.625,1.7592935135433165,0.9992624193877149,0.35184444444444446,0.7555407406332357
2.25,1.75,1.7967279168288188,0.9888346637258832,0.34386666666666665,0.8615342654111737
2.25,1.875,1.8368167008578142,1.0659259205081213,0.34573333333333334,0.9252075650760757
2.25,2.0,1.8319682944215478,1.069656228425133,0.34786666666666666,0.9511682914171434
2.5,0.125,1.0091910854834607,0.9777858781688795,0.3611333333333333,0.053216052757700326
2.5,0.25,1.041079562925339,0.9755209477801898,0.36035555555555554,0.11130837384901461
2.5,0.375,1.1729650867925014,0.9671513586562498,0.36146666666666666,0.18550228898392307
2.5,0.5,1.3300458102819772,1.0312466045072564,0.3585777777777778,0.261084876151825
2.5,0.625,1.4299769965104194,1.093756819524428,0.36317777777777777,0.29963587868211233
2.5,0.75,1.5014508524750831,1.0766105294376203,0.35688888888888887,0.3964165913948865
2.5,0.875,1.503842868414969,1.0145411405764846,0.3620888888888889,0.4338491640446659
2.5,1.0,1.6719850641687068,1.1383698315322426,0.35302222222222224,0.5434073386581529
2.5,1.125,1.6546530770100574,1.0136621622519892,0.35975555555555555,0.5613994618857316
2.5,1.25,1.6981774685089626,1.0089154466044232,0.3539111111111111,0.67026442233008
2.5,1.375,1.697862128626591,0.9850538675523021,0.35484444444444446,0.7039372213312634
2.5,1.5,1.7302378644996828,1.0175403004851002,0.3509333333333333,0.7793499430070896
2.5,1.625,1.7483899973175276,1.017827934314364,0.35231111111111113,0.869456104769181
2.5,1.75,1.791878239562567,0.9917894775795887,0.35333333333333333,0.9342350149506402
2.5,1.875,1.77462316122832,0.980165657768314,0.35344444444444445,0.9426046727690167
2.5,2.0,1.8462376257764257,1.123550127315765,0.35302222222222224,1.0361403780613767
2.75,0.125,1.0148772725307762,0.9920369140426196,0.36391111111111113,0.07538617341298376
2.75,0.25,1.1155587178242896,1.046295147937974,0.3631111111111111,0.13153882921913698
2.75,0.375,1.1985842495911292,1.0029568882007598,0.3642222222222222,0.22502235648402866
2.75,0.5,1.3140136452952182,1.0363475482561302,0.36462222222222224,0.2832366985310024
2.75,0.625,1.4085610370951207,1.081116110946799,0.36595555555555553,0.301251805752847
2.75,0.75,1.4860858262117362,0.9822678616402066,0.3645111111111111,0.4147945010763283
2.75,0.875,1.5716015938213388,0.9859928938267414,0.3612,0.5021353087150949
2.75,1.0,1.5903959787831872,1.020117777329821,0.3624,0.564948232210869
2.75,1.125,1.6433397180245717,1.0365318343325916,0.36095555555555553,0.6162853568744692
2.75,1.25,1.669369962218602,1.0990594288907607,0.36535555555555554,0.6877804291504482
2.75,1.375,1.6907071450802278,1.0670708765401005,0.3643111111111111,0.7018510898138773
2.75,1.5,1.7281753734905043,1.0249091783440216,0.36086666666666667,0.7766548784175883
2.75,1.625,1.8095709949765613,1.0776896981701218,0.357,0.908345487760121
2.75,1.75,1.7231970229781324,0.9533876779772893,0.3575333333333333,0.9671881774499947
2.75,1.875,1.8413335035587033,1.057563101244278,0.3612888888888889,0.9883200875020458
2.75,2.0,1.7760134672696377,1.0144142994055583,0.36095555555555553,1.055670212739486
3.0,0.125,1.0152704631159986,0.9933144247102675,0.37015555555555557,0.06613901915585986
3.0,0.25,1.1348485223982525,1.0569622896115267,0.3702666666666667,0.1454210636014484
3.0,0.375,1.1432356780945394,1.01256280503519,0.37455555555555553,0.17414619996707686
3.0,0.5,1.2992683226583768,1.0434390984188535,0.36862222222222224,0.27037827275906046
3.0,0.625,1.3875741208058254,1.064911227060914,0.3690222222222222,0.3786448446952009
3.0,0.75,1.4398818938093267,0.988506748828248,0.36704444444444445,0.4509603873637437
3.0,0.875,1.4811634779674003,1.0110960299331226,0.3715111111111111,0.46135219685731227
3.0,1.0,1.5363861010460407,0.9854697330794487,0.3680888888888889,0.5613891154059105
3.0,1.125,1.6444627127969467,1.0508871170641372,0.3646888888888889,0.6708152013147326
3.0,1.25,1.6641376474727654,0.9797188389012367,0.3649777777777778,0.7502230262095473
3.0,1.375,1.6237164310203829,0.9867321181789555,0.37293333333333334,0.7195473473108809
3.0,1.5,1.6894426512117968,0.9982527216120288,0.3643111111111111,0.8422831164050559
3.0,1.625,1.7276482306635093,1.0564487123783948,0.3622444444444444,0.9679079343133548
3.0,1.75,1.8004181057263795,1.0577581521320136,0.36475555555555556,1.0168718842768483
3.0,1.875,1.7955365266877736,1.0244541187761655,0.36446666666666666,1.0644729261045869
