lp_w,Pf_Ps,alpha,trap_frac,mean_vx
3.25,1.375,1.9630547060272985,0.1482,9.371349747634433
3.25,1.5,1.9813536196418997,0.13292,13.025878848763288
3.25,1.625,1.9853119237130914,0.12498,16.34471799749265
3.25,1.75,1.9882476514982508,0.11348,19.994024606701384
3.25,1.875,1.993724232183602,0.1064,23.900618999705785
3.25,2.0,1.9946459996841688,0.09772,27.71070723975122
3.5,0.125,1.8062124432406939,0.40884,-8.83698056204154
3.5,0.25,2.016475409184592,0.38676,-14.716135094214543
3.5,0.375,2.024381633584189,0.35036,-15.565552306408327
3.5,0.5,2.0452337092765167,0.31088,-14.220033852476945
3.5,0.625,2.0281079038884124,0.27296,-11.874857629994608
3.5,0.75,2.0382023360347508,0.24456,-8.66333484579822
3.5,0.875,2.0552931420501745,0.21818,-5.144997697070561
3.5,1.0,1.9561568880567255,0.19072,-1.4837044777718635
3.5,1.125,1.737698692422724,0.17208,2.291024800331501
3.5,1.25,1.9285325260893682,0.16062,5.866292840519504
3.5,1.375,1.9647774590130895,0.14662,10.068452979695941
3.5,1.5,1.9781386704234285,0.13464,13.918366213907392
3.5,1.625,1.9886700924901086,0.12106,17.703553881467503
3.5,1.75,1.9908552786386502,0.11364,21.29548790586239
3.5,1.875,1.9936667607878116,0.10364,25.491652502820607
3.5,2.0,1.9938646165444376,0.09486,29.78323192077942
3.75,0.125,1.8212782732711719,0.41912,-10.834138584833196
3.75,0.25,2.005887968910347,0.39286,-16.47105648571435
3.75,0.375,2.0314544042138554,0.3487,-17.082956666994907
3.75,0.5,2.0424570619399502,0.31134,-15.723265420866959
3.75,0.625,2.0341154990728563,0.27148,-12.729358094460142
3.75,0.75,2.0502069581858864,0.24156,-9.677139222861303
3.75,0.875,2.050603756563219,0.21558,-5.827955237050461
3.75,1.0,2.0447619354046567,0.19556,-2.2255529755355985
3.75,1.125,1.7485396643594142,0.17468,2.220632613848678
3.75,1.25,1.9436748957861827,0.15716,6.171101936718553
3.75,1.375,1.968968781659159,0.14408,10.41485395253456
3.75,1.5,1.9804113562297179,0.13152,14.565292027469159
3.75,1.625,1.9875829931655133,0.11946,18.876708960890507
3.75,1.75,1.99114528737578,0.11134,23.072678988735237
3.75,1.875,1.9920678100813325,0.10176,27.024047625856088
3.75,2.0,1.9963564383936387,0.09236,31.725764180700384
4.0,0.125,1.8655574976118416,0.42062,-12.038587350105928
4.0,0.25,2.026219603553984,0.39796,-18.05615127156915
4.0,0.375,2.032729050479422,0.35242,-18.915540309104838
4.0,0.5,2.048123417433873,0.31662,-17.363283545594822
4.0,0.625,2.0363286151679403,0.27654,-14.018845652194718
4.0,0.75,2.033454526042942,0.24068,-10.278387333724854
4.0,0.875,2.0511042379917486,0.21654,-6.3194332087074985
4.0,1.0,2.0398998984553844,0.19036,-2.0129557160380815
4.0,1.125,1.722490173728179,0.1738,2.159355086649869
4.0,1.25,1.943327231605439,0.1582,6.297648023175204
4.0,1.375,1.9757864811754895,0.14278,11.184215263217704
4.0,1.5,1.9874548389677742,0.1307,15.705570477687948
4.0,1.625,1.9853439498707988,0.11914,19.751441665008905
4.0,1.75,1.9906672544111066,0.10958,24.723179075052197
4.0,1.875,1.9937291001862105,0.1011,29.024913806594004
4.0,2.0,1.9977403721887361,0.09428,33.425106360179406
