lp_w,Pf_Ps,alpha,trap_frac,mean_vx
0.75,1.125,1.7400843783780786,0.05137777777777778,0.5032107857780896
0.75,1.25,1.82244404656599,0.05104444444444445,0.5306947897274721
0.75,1.375,1.7827230344597464,0.0518,0.7508745982464988
0.75,1.5,1.8502008266735255,0.05084444444444444,1.1124650915546266
0.75,1.625,1.8657654368048058,0.04973333333333333,1.1104066907172638
0.75,1.75,1.8923454976935261,0.05135555555555556,0.9424279747186723
0.75,1.875,1.911107635816089,0.05106666666666667,1.0946680603185013
0.75,2.0,1.9260529276402596,0.0514,1.0505726270930724
1.0,0.125,1.075480453227644,0.05128888888888889,-0.11629649718505684
1.0,0.25,1.1087912480460382,0.05057777777777778,0.3477822879440402
1.0,0.375,1.2430720964617668,0.05168888888888889,0.23422806998391246
1.0,0.5,1.3645092040596827,0.052311111111111114,0.037223794423102065
1.0,0.625,1.5546059400626964,0.05293333333333333,0.12682089710656802
1.0,0.75,1.6074160547894911,0.054155555555555554,0.17057847143465665
1.0,0.875,1.6646874315622757,0.051666666666666666,0.3485549256485491
1.0,1.0,1.7431933724827662,0.050244444444444446,0.802770457720086
1.0,1.125,1.8015198181814283,0.0498,0.9206183354913763
1.0,1.25,1.7800253827631232,0.052,0.19964598867587766
1.0,1.375,1.8352861695337552,0.04988888888888889,1.0020352584807455
1.0,1.5,1.9024830495836669,0.0516,1.0026595832540064
1.0,1.625,1.858572309192188,0.05017777777777778,0.6900977910828199
1.0,1.75,1.9193933855511736,0.048822222222222225,1.3124466514326452
1.0,1.875,1.891714369591966,0.05151111111111111,0.7516991918792522
1.0,2.0,1.9247026217233068,0.05073333333333333,1.1618995055142078
1.25,0.125,1.0045360015672835,0.0508,0.25519915444366725
1.25,0.25,1.204118465906358,0.052533333333333335,0.12028318180582659
1.25,0.375,1.284061146086694,0.051533333333333334,-0.1306460944019829
1.25,0.5,1.3014929807635076,0.052311111111111114,0.0703302807720548
1.25,0.625,1.4929302243221283,0.05237777777777778,0.2124136123118224
1.25,0.75,1.5554708604156282,0.054533333333333336,0.44804293228556713
1.25,0.875,1.656884653616566,0.051644444444444444,0.5221374848014989
1.25,1.0,1.7157253100066503,0.050222222222222224,0.3889388173797011
1.25,1.125,1.818831256479259,0.05193333333333333,0.5403634017571455
1.25,1.25,1.8256891234967214,0.053177777777777775,0.687422747212925
1.25,1.375,1.8811904155500572,0.05457777777777778,0.8279320179027103
1.25,1.5,1.8574163277306284,0.05255555555555556,1.1650687146633616
1.25,1.625,1.8911422155939697,0.052222222222222225,0.9403927428532383
1.25,1.75,1.9075655339602557,0.050755555555555554,1.1739786897910969
1.25,1.875,1.944604545479839,0.051533333333333334,1.2006521044576859
1.25,2.0,1.9313807032676247,0.052,1.1702908115406352
1.5,0.125,1.0161778364069851,0.053622222222222224,0.04131376631880135
1.5,0.25,1.0236571018858158,0.05435555555555555,-0.4189666006232591
1.5,0.375,1.141058021479354,0.05508888888888889,0.18087928179931226
1.5,0.5,1.2209437710106918,0.05262222222222222,0.002328325013464296
1.5,0.625,1.3174069658599428,0.053266666666666664,0.24464972256423814
1.5,0.75,1.506588065741864,0.051866666666666665,0.5979936293134737
1.5,0.875,1.6313932189348275,0.05402222222222222,0.328662742407154
1.5,1.0,1.7138756538603055,0.05271111111111111,0.4764382107801697
1.5,1.125,1.7496675824655448,0.051755555555555555,0.4809839906982492
1.5,1.25,1.777656800514371,0.05291111111111111,0.6251632545360369
1.5,1.375,1.8280756376691183,0.05335555555555556,1.1180079858909813
1.5,1.5,1.873312524713687,0.052444444444444446,1.0495885872137396
