# G = 1.0
# D = 0.01
lp_w,U_v,alpha,beta,D_eff,mean_vx
2.5,3.625,1.9855215648982831,0.9732849990702682,2.5110440992909977,1.699869873201461
2.5,3.75,1.9892321570855402,1.0332078588190736,2.063095848125063,1.8101712041376068
2.5,3.875,1.9905920343596788,1.0420320497977769,2.2006280382416805,1.9168547718900613
2.5,4.0,1.9908053023159116,0.947933969072546,2.8124180876989393,2.0050418821951768
2.75,0.125,1.9621178531793864,0.9829538861788858,2.1739648138369714,-0.40293169417168495
2.75,0.25,2.01840996563523,0.9871932318172371,0.8199963644385375,-0.5740176445536632
2.75,0.375,2.0317708526806526,0.865743835873853,0.6667091337236775,-0.600403701491195
2.75,0.5,2.0280723793113578,0.919464101933804,0.3952890256768076,-0.5725552229683273
2.75,0.625,2.025411675772478,0.9109392843491717,0.42195643112416076,-0.5386618384342624
2.75,0.75,2.02654050941493,0.862745544324645,0.6081828057102928,-0.4916654571197846
2.75,0.875,2.0165963224363335,0.9384172922486332,0.4757160556924183,-0.42704864158753447
2.75,1.0,2.0067358778961997,0.9864199352913873,0.47423095157521433,-0.3629608575447229
2.75,1.125,1.9894338014730766,0.9995869084600656,0.5141900977084087,-0.3013390475420061
2.75,1.25,1.9784825235230872,0.9984505137676793,0.6023412162623168,-0.22564584115543324
2.75,1.375,1.813563075907833,0.9373666333608655,0.8601072587309027,-0.13583934477077883
2.75,1.5,1.3379250681184176,1.0124564094728918,0.803378067841339,-0.04805119124106528
2.75,1.625,1.1766318604481836,1.0664632012144288,0.7011386158653267,0.032105284179690094
2.75,1.75,1.630937331335177,0.9719712520573127,1.1704558316706222,0.11414443299256076
2.75,1.875,1.8323765881459746,1.0304362270071596,1.0217750730724768,0.21911319472671095
2.75,2.0,1.874794800329387,0.9852420003330601,1.289736214139036,0.31138847429517713
2.75,2.125,1.9333566203324755,0.9681213151604757,1.5655648227493673,0.4251355003837498
2.75,2.25,1.9383706148236655,1.071743703604835,1.1160446325862474,0.5131544654136025
2.75,2.375,1.9593156658929214,0.9694724670580974,1.768931835566567,0.6182207475595045
2.75,2.5,1.9701964170741737,0.9985626317092412,1.70341548808326,0.7136279073717127
2.75,2.625,1.9669979542902367,1.062442647933495,1.458852192056661,0.826801753377558
2.75,2.75,1.965655423404452,0.9541256120259833,2.413190719790015,0.939470823464163
2.75,2.875,1.9829252951106902,1.0226715787880416,1.904767918129138,1.0402975986036387
2.75,3.0,1.9831640550651144,1.0096481685107959,2.102475881477368,1.1525295550456944
2.75,3.125,1.9852335767158884,0.9853728630628145,2.4077592801519976,1.2464183797151809
2.75,3.25,1.9895286043362799,1.003027614750445,2.269835958702015,1.3597932636591241
2.75,3.375,1.987294100856814,1.0213819832858897,2.4018768335570764,1.4670753119093753
2.75,3.5,1.9852353698912728,0.9627674340307918,3.051777323220406,1.5742081461044222
2.75,3.625,1.9899720104137033,0.9968602961114812,2.5866588542502837,1.6911778582683885
2.75,3.75,1.98401080474222,0.9655046390552001,3.1316723968105493,1.7729800968664546
2.75,3.875,1.990802255080556,1.0242048493082079,2.6195016262923674,1.8924622751590783
2.75,4.0,1.9959503658149114,1.0675484460933158,2.234899690252687,1.9939893996256863
3.0,0.125,1.984261730244931,0.9890027578810847,2.458911054984527,-0.4402925862217693
3.0,0.25,2.0364046511727834,0.9276295520401149,0.9843279992405499,-0.5991117828860933
3.0,0.375,2.0339762513284967,0.8113967090467552,0.7520305716051618,-0.621189137555153
3.0,0.5,2.0270490399144534,0.8512662459770758,0.5268572429259464,-0.606601141866782
3.0,0.625,2.0260343479170233,0.9052545386273799,0.43801410878633984,-0.555854956939806
3.0,0.75,2.0279706302617018,0.8830308182149236,0.49898471099626696,-0.5073015409530173
3.0,0.875,2.0251023621629045,0.9049197774513015,0.5702330429763931,-0.45895177750634336
3.0,1.0,2.0208435564498295,0.938388677156818,0.5452183790778657,-0.37864425360967763
3.0,1.125,2.0129713957353537,0.982689468153396,0.5656193117655399,-0.3263504406929199
3.0,1.25,1.97318858268192,0.923569573232298,0.7813242367895538,-0.24078360551025682
3.0,1.375,1.883187475104819,0.9525086282721794,0.8437921369327288,-0.16157261150397026
3.0,1.5,1.6002692552212319,0.9797574602590726,0.8273345607341656,-0.0762788291993899
3.0,1.625,1.0315987775767468,1.0268423823143475,0.8301663838644777,0.008006337329900973
3.0,1.75,1.535650692346558,0.9514571350449912,1.2874147736891828,0.10228514160518735
3.0,1.875,1.7791155398800915,0.9802060556591323,1.3606752038630359,0.17875771999775003
3.0,2.0,1.8700697669139732,1.0317479804203784,1.1300040735447345,0.2757678310496385
3.0,2.125,1.912084757998491,1.007454540514481,1.5130379749031297,0.3810201809319013
3.0,2.25,1.948671848266497,1.0345933649358252,1.4896943557726772,0.4930323647490453
3.0,2.375,1.9608226538527729,1.0370240120452248,1.5277157626751825,0.5829688262176891
3.0,2.5,1.9599701797225113,0.9991308633194487,1.8552649115340971,0.6832075175003989
3.0,2.625,1.9691050247099326,0.9928374806013427,2.1352983338866833,0.7804887774052657
3.0,2.75,1.9733335038117967,1.0145080177054575,2.195199691175222,0.9152191411640599
3.0,2.875,1.9860186250416958,0.9886839279617569,2.354764371293221,1.0135429050920484
3.0,3.0,1.984055615301968,0.9445025741143003,3.0193927135667162,1.1209568898894149
3.0,3.125,1.9908806842744344,1.0278406783597158,2.2934361413423887,1.22735934035898
3.0,3.25,1.9963201071933574,0.9924555898893164,2.643526713490333,1.3431446481869804
3.0,3.375,1.9879002038447258,0.9380891331097301,3.4321938127065184,1.454685963766421
3.0,3.5,1.9932500696785636,1.020474276113241,2.5648100303745913,1.5465775431722968
3.0,3.625,1.9919304437518417,0.9495723483512161,3.3923815442097927,1.660409539431857
3.0,3.75,1.991746708712551,1.00608170591476,2.867926986750612,1.7682277136475284
3.0,3.875,1.993180287227838,0.9581243525807279,3.641781545982312,1.8603836880973714
3.0,4.0,1.9902532184999717,1.016234654336254,2.905618337537656,1.9601397152139655
3.25,0.125,1.9935080595790209,1.0027466962187175,2.2552217921681654,-0.4687935247687858
3.25,0.25,2.034764518309845,0.9861116336057193,0.7492789934659615,-0.6297847184422936
3.25,0.375,2.0242315659069687,0.9252517308088429,0.40575598239797417,-0.6450656770134248
3.25,0.5,2.0285825820413836,0.8063258495365594,0.5687208075523998,-0.614729763375725
3.25,0.625,2.027211170745476,0.8802745239331123,0.4407032843939238,-0.5758301240149931
3.25,0.75,2.0256906384887046,0.8266879521767609,0.6231345852399931,-0.5264026010307408
3.25,0.875,2.0210629841733816,0.9466345352561315,0.43434951302637265,-0.4716186622645227
3.25,1.0,2.0146890100384973,0.9740462172133506,0.5072786089986272,-0.40328857017521863
3.25,1.125,2.00531200197133,0.9753652748881744,0.55729616416703,-0.3394442126332394
3.25,1.25,1.9948876024665467,0.9926345843892199,0.6566211811677273,-0.2598623184997021
3.25,1.375,1.9259117663768768,0.9380211828699605,1.0346207165277215,-0.18027972721443955
3.25,1.5,1.798107315636434,0.9815538060552774,0.9029423581322816,-0.11275474564040854
3.25,1.625,1.0620939547074202,0.9542745322049598,1.1756989711792523,-0.023151111305225965
3.25,1.75,1.4217624813020813,1.0015456175234598,1.1038394522135155,0.06474988400574994
3.25,1.875,1.7451495959764634,0.9751068779105158,1.382600683144862,0.15981449750002644
3.25,2.0,1.862050383850612,1.0170864668620052,1.3532031993216638,0.24698535753374354
3.25,2.125,1.921349748441727,0.9822944210627704,1.5935148010475997,0.3528934580001578
3.25,2.25,1.9413303004302933,0.9741938541737047,2.0097455576222347,0.44373847809482475
3.25,2.375,1.9492662359705044,1.0373360240896372,1.834699844464925,0.5527815907202147
3.25,2.5,1.9554113734078884,1.0479466505234907,1.7542443881947283,0.6666523950063528
3.25,2.625,1.9552135971511517,1.0444991299523634,1.9642405901564994,0.7608866289421339
3.25,2.75,1.9824140195136881,1.0578567736105453,1.902417745265745,0.8778803102847159
3.25,2.875,1.9886896719907488,1.044720863678567,2.149820437324097,0.9934988170192085
3.25,3.0,1.9820426677911105,1.0820519157933022,2.0880339040378084,1.0902337080943467
3.25,3.125,1.9815756426297002,1.0411442589977613,2.527753157220207,1.1941817290802808
3.25,3.25,1.9878818926576811,0.9716255846682673,3.4489640823685823,1.3118957784702951
3.25,3.375,1.9890138067699235,1.0342798947114291,2.9206772350759445,1.419134845376475
3.25,3.5,1.9875850407047615,1.0204232562213968,2.9247943962772474,1.5332904167910277
3.25,3.625,1.993666884551093,1.057296634606487,2.6421599773573226,1.6334937574809556
3.25,3.75,1.9933222686371554,1.0141825330236283,3.3215910195666924,1.746719649135129
3.25,3.875,1.9928011490155964,1.0434602320428503,3.0740359093300476,1.8528880800485594
3.25,4.0,1.9974989323600636,0.9902289830557254,3.764325543810109,1.9505547289411438
3.5,0.125,1.9967154927522397,0.9168425474446449,3.355378556500295,-0.5007496062257142
3.5,0.25,2.037572324249561,0.8157600087530171,1.1513052656614968,-0.6558814383885673
3.5,0.375,2.027100523709431,0.8028966437483891,0.6370532979500632,-0.6623025972797992
3.5,0.5,2.0301386122508114,0.7906397697756661,0.5764095077480434,-0.6320706504879593
3.5,0.625,2.0313958586258876,0.8227204958801848,0.5188699422124643,-0.5874775370862162
3.5,0.75,2.0227783314480208,0.9009442015637986,0.43590966141448273,-0.5411323558856812
3.5,0.875,2.019358324312153,0.906056411119358,0.5426528355908398,-0.4831848295539159
3.5,1.0,2.020511637177054,0.935109209195013,0.6056228479091876,-0.4205513906900092
3.5,1.125,2.0203478296003627,0.9797650132721384,0.5638867440342179,-0.34610902585079584
3.5,1.25,1.993955715694485,0.9690488719313234,0.6979376105075246,-0.28509654494112563
3.5,1.375,1.9898986594355996,1.0081823175169493,0.7557851556292899,-0.20291555869229913
3.5,1.5,1.8420077685697145,1.0005882035509681,0.8651112704207464,-0.12536261609864421
3.5,1.625,1.3430690352700987,0.9978469977480614,0.9694611081712827,-0.03940918670150082
3.5,1.75,1.257231352584388,1.0045489452950975,1.1083841982540759,0.04181426737190817
3.5,1.875,1.6903730355038018,0.9770860519126321,1.4547398346417564,0.14707459365838485
3.5,2.0,1.851986934503246,1.0489714744903882,1.2799709455894,0.2149333634318498
3.5,2.125,1.905102274769774,0.9946838654711594,1.682040357895645,0.3167937514336426
3.5,2.25,1.9302765121664118,0.991143232117136,1.8985728515963913,0.42759557677859306
3.5,2.375,1.9406534637506132,1.005997522039428,2.036634350912096,0.5229746453466421
3.5,2.5,1.9717119266487078,0.9961178579643889,2.2984526808545698,0.6286738606684267
3.5,2.625,1.9774206245474364,0.9858901919149667,2.4977578575174886,0.7338996139437624
3.5,2.75,1.972172585390399,0.9419053272564004,3.312632948871242,0.8499607183303782
3.5,2.875,1.9805574523382894,1.006218980949457,2.6477190272107114,0.9445213697236279
3.5,3.0,1.9743618305707054,1.0716110949220852,2.2978824418810064,1.069832603556666
3.5,3.125,1.9844615223075033,0.9783639820645552,3.41977874877135,1.1728720412534648
3.5,3.25,1.9816084961087619,1.0387166461961514,2.743685292485125,1.2893515240303992
3.5,3.375,1.988761633593238,1.003430703748704,3.1797988296984196,1.4012437368701594
3.5,3.5,1.9912349843948478,1.0106212833033619,3.381444080477505,1.5008049862015063
3.5,3.625,1.9838810947491485,0.9626340453476605,4.529929735547758,1.607920276625509
3.5,3.75,1.9897742349867853,0.9501054247623527,4.472095314312023,1.7312692191175585
3.5,3.875,1.9953622804091342,0.9649906183355429,4.399486039799647,1.8271003159329882
3.5,4.0,1.9941268162973174,0.9966711193870917,3.6513414350477302,1.9270322424068929
3.75,0.125,2.0078221912639114,0.8874641229459787,4.126821435610332,-0.5246755877498789
3.75,0.25,2.0269240405218163,0.8528838943956677,1.0278812776276363,-0.6699591968178887
3.75,0.375,2.0260029649277205,0.8317421416768133,0.5063515267135666,-0.6796069978959431
3.75,0.5,2.0243351857793623,0.8111994951917788,0.49420509781361227,-0.6481010662718886
3.75,0.625,2.022960455555918,0.8830976752302365,0.4228591952141048,-0.6024634386536177
3.75,0.75,2.0198547793437784,0.8195429609103435,0.5936566344787212,-0.5554391432891139
3.75,0.875,2.0217261626792937,0.9464045804528299,0.4848846586316244,-0.4903229799814987
3.75,1.0,2.0211067301268697,0.8774352748416304,0.6902822550221045,-0.42923408645437056
3.75,1.125,2.021554823075598,0.9307713979878198,0.7117801290115953,-0.36499748630414786
3.75,1.25,2.01341644173332,1.026228966837478,0.5168352051506517,-0.29295879455408536
3.75,1.375,1.9876448425012794,0.9944333833897543,0.7557641681123045,-0.2256483779223985
3.75,1.5,1.9169620404497807,0.9882688440992066,0.9170283769061564,-0.1502197356945733
3.75,1.625,1.5313113750107612,0.9994342517186224,1.0834615567492778,-0.08105405643915044
3.75,1.75,1.0292467810812385,0.9524163271620109,1.515325261090748,0.020333159831258274
3.75,1.875,1.6530290085808137,1.0213203126720332,1.272941044381913,0.10744220845919908
3.75,2.0,1.8380961129849243,0.9744968956048965,1.6943427022517479,0.19135480649045006
3.75,2.125,1.8903678821909564,0.9678481032245956,1.9758158897352767,0.29286728203716617
3.75,2.25,1.9417815810081063,1.029427501564997,1.73074262309969,0.39775801877427114
3.75,2.375,1.9574853760536317,1.1056923590356598,1.5019137899349968,0.4967154527135501
3.75,2.5,1.9709582614078998,0.9901817450135774,2.546506602652584,0.6020320110247623
3.75,2.625,1.9665396951380192,0.9451813522651198,3.3214829810520268,0.7153366075612284
3.75,2.75,1.9581655898183288,0.9846543517840958,3.044596017786727,0.816876345777484
3.75,2.875,1.9733425869050736,1.052827575815169,2.4449689888713597,0.914467967474141
3.75,3.0,1.9834547402384213,1.0074417927253274,3.2896215349075053,1.0298209375326761
3.75,3.125,1.9797066452756322,0.9759482443474624,3.4625798491659356,1.163287603197479
3.75,3.25,1.9823517844662861,1.0485657106265238,2.978050657196401,1.2668772992006503
3.75,3.375,1.9827151446268778,0.9953314158624014,4.020025710328098,1.370920749347596
3.75,3.5,1.9882757405411333,1.0002531550130032,3.589066331404767,1.484593238659704
3.75,3.625,1.9898567045234945,0.9983016346559483,4.104054871700386,1.6043040594015434
3.75,3.75,1.9970134492512854,1.0007993897533134,3.919602336693754,1.7011890289381915
3.75,3.875,1.9937590825014586,1.0174281365843432,4.055996226881397,1.8078108054116189
3.75,4.0,1.9918815030299573,1.0213543867418824,3.98660967438847,1.918262070821239
4.0,0.125,2.0126297719038013,0.9922126745349721,2.8712425707545695,-0.5549825919097219
4.0,0.25,2.033123014846974,0.8429660619238696,0.9671884838800174,-0.6909563626798984
4.0,0.375,2.0297025035208502,0.7423147265131766,0.6553842047321748,-0.688408608815445
4.0,0.5,2.02341794769112,0.8239625323864551,0.4532784691174893,-0.6642861678263899
4.0,0.625,2.021940925103447,0.8836164660513036,0.445524050377165,-0.6166361630568918
4.0,0.75,2.0182077664464977,0.8656441172529181,0.5363693841465119,-0.5623378001349989
4.0,0.875,2.0204728492831268,0.8770131977448078,0.56853735283531,-0.51021440316351
4.0,1.0,2.0233265761397337,0.9323595933431059,0.5566400026955154,-0.4441703460757851
4.0,1.125,2.01484847132793,0.9265737931077497,0.681824101133646,-0.38494236724071207
4.0,1.25,2.00953575154304,0.9473570639382258,0.802842214132591,-0.3120137566200277
4.0,1.375,1.9908959972723024,0.9769990253298841,0.8217288068932586,-0.2419809400347346
4.0,1.5,1.924950454943337,0.9884522306328986,1.0061628745623559,-0.17065280032428157
4.0,1.625,1.6577304724132602,0.9381788106905469,1.3073578372985604,-0.0875160025250683
4.0,1.75,0.9345416784013748,0.9339213949203744,1.5723015730436698,0.0036454056769316184
4.0,1.875,1.5464696018888937,0.9487823790117711,1.7069211391032781,0.08039176464687398
4.0,2.0,1.7909287923625474,1.0061110057223417,1.6069443424178065,0.17390072701993473
4.0,2.125,1.8725189265665254,0.9496318222588356,2.362245141288539,0.2670731012123205
4.0,2.25,1.93195681277112,1.033835001863229,1.79557085672397,0.37033171443221014
4.0,2.375,1.953296604407702,0.9823016473403665,2.53290516388018,0.47612102161843833
4.0,2.5,1.9553349672072167,0.9440456774931164,3.3482425872375043,0.5715740698990349
4.0,2.625,1.9768910590356397,0.9495418111819038,3.248169369749502,0.6744710169912049
4.0,2.75,1.9724038801736923,1.0421838821656009,2.671825433119059,0.7992093050682371
4.0,2.875,1.9745852736813294,1.0217085761890286,2.863159649305856,0.9009968185797531
4.0,3.0,1.9845650798115413,0.9651743002957415,3.9096765279354595,1.0105394742990461
4.0,3.125,1.9875720486126884,1.022215886835795,3.380235815984783,1.1426361424592133
4.0,3.25,1.9890863994189816,1.0067104288354973,3.8673460646176303,1.2357106139369125
4.0,3.375,1.997332660325234,1.0462732952327864,3.386134399928809,1.3398434181158492
4.0,3.5,1.987764664167477,1.034258772078331,3.81966754865919,1.4577756017179448
4.0,3.625,1.995560595098224,0.9404459338088508,5.331084200138454,1.5881775114761474
4.0,3.75,1.996343789763147,1.0296311470310109,4.016068059925743,1.6771430497387085
4.0,3.875,1.9900701029473136,1.0478329819283843,3.834272181972672,1.7945407795899657
4.0,4.0,1.99879250859836,0.9710729981049169,5.1235535564755414,1.909292159097869
4.25,0.125,2.022663175496312,0.9056602488345926,3.530955876236812,-0.5810618208043171
4.25,0.25,2.031070248308346,0.7214417961233056,1.3251309390887904,-0.6969502831475883
4.25,0.375,2.0261367137227837,0.690188995985184,0.7411070349610447,-0.7024166475501001
4.25,0.5,2.0229957310494324,0.7427924017996398,0.6477782206281238,-0.6731210119509213
4.25,0.625,2.0228096191026808,0.7814400586524621,0.6144415959243794,-0.6235080718367848
4.25,0.75,2.0183488720856646,0.8511975252151923,0.560124750017984,-0.5702839238564749
4.25,0.875,2.0161763119855802,0.9018134717301459,0.5646382891415715,-0.5185602110371184
4.25,1.0,2.020608584537921,0.9403231045571839,0.5768346919488393,-0.4556649727800317
4.25,1.125,2.0138904235554462,0.9562003413736967,0.6398866360989427,-0.3975932681013483
4.25,1.25,2.0100834234240716,0.9332737056446037,0.773237448810416,-0.33338186197443764
4.25,1.375,1.9972465968748685,0.9869686745618574,0.8167241770927907,-0.25947485244146284
4.25,1.5,1.9588579573313332,0.9388049366396987,1.1141745231947766,-0.1883959384133635
4.25,1.625,1.8337512240086071,1.051247157902824,0.882425302861826,-0.11117975895659371
4.25,1.75,1.137510854219995,1.0035470135043565,1.258704903529103,-0.024464462707718685
4.25,1.875,1.482061213923634,1.0177228252297725,1.3962405122821644,0.06834011860053665
4.25,2.0,1.7630574258761829,0.9843491447202587,1.8108965525721457,0.1495679457034193
4.25,2.125,1.8805707136718335,0.9693557155722604,2.2014543818672294,0.24417141170316375
4.25,2.25,1.930877249933055,1.0025863776872301,2.0009143939703185,0.33349907393097283
4.25,2.375,1.9451576044959207,1.018636242693637,2.2682680758808482,0.4524455829237565
4.25,2.5,1.9697818312128816,1.0298575993865993,2.361038416150591,0.5579028483862691
4.25,2.625,1.9637721275722981,0.9992603806200167,2.891712728459553,0.6439961155912628
4.25,2.75,1.9733837579468272,0.9456325749512816,3.7968873411354918,0.7606068562419678
4.25,2.875,1.9818657066798224,1.0340978962771665,3.0798277648367445,0.884148113149513
4.25,3.0,1.9929870218289898,0.9958147745791508,3.665602906430884,0.9987390053462047
4.25,3.125,1.9777777603249926,0.9532670557878529,4.7822976003407085,1.1110699593070223
4.25,3.25,1.9805231737740971,0.9864690022937851,4.142334501167918,1.2297615876201997
4.25,3.375,1.9852468766635514,0.9670430557987336,4.960210330335473,1.3431529881038609
4.25,3.5,1.988148451740282,1.0453423810894191,3.823371515028121,1.4494747077380195
4.25,3.625,1.9949064198343893,1.044315614792322,3.8899017879356244,1.5622701849934004
4.25,3.75,1.9964499798483157,0.990807020853911,4.957059394339565,1.674391463597625
4.25,3.875,1.9924733227833236,0.9957882759020986,4.7119564229985444,1.7780245218311708
4.25,4.0,1.9954358192856485,1.0211783620981043,4.803657961682397,1.8895179806724167
4.5,0.125,2.023939572526783,0.9647518591886877,2.800695842134146,-0.5969639702956139
4.5,0.25,2.0306170051162575,0.7626082983511804,1.0471461907461508,-0.7115543630893173
4.5,0.375,2.0232719842247033,0.7506393935657856,0.6202342224321743,-0.7107380642169039
4.5,0.5,2.0197201068315014,0.7935485016767609,0.4695226182629162,-0.6802101839979808
4.5,0.625,2.020932019505891,0.8511327806833752,0.5010226699788832,-0.6292529486892443
4.5,0.75,2.019916882516504,0.9189681108361644,0.45167762615709117,-0.5844622772676751
4.5,0.875,2.017202071609823,0.9039253431133975,0.5632549163695381,-0.5283158263796439
4.5,1.0,2.022254502340836,0.9388452163112757,0.6188420576433585,-0.4666513726469701
4.5,1.125,2.0148156170802127,0.9544264382556764,0.6405304282533424,-0.4025439184647429
4.5,1.25,2.019620692705149,0.9572699180572668,0.8325864336942854,-0.33776337920179755
4.5,1.375,1.9892026285362423,0.9199365635283371,1.1460933874691448,-0.2678428880292221
4.5,1.5,1.9718116659035891,0.9981698376022458,1.0015154783198958,-0.19273946540145323
4.5,1.625,1.8677203485426657,0.9298139787590545,1.5303784876346027,-0.12435620257865969
4.5,1.75,1.3316489970583212,0.9840581203190618,1.3309075816725586,-0.03771188044467283
4.5,1.875,1.2922948641022975,0.9959815472503649,1.5032738495195788,0.036697138275195856
4.5,2.0,1.712576380801904,0.9776873136700254,1.9032530959287421,0.13517902223198563
4.5,2.125,1.851442494298234,1.0047454271685756,2.0449228109497635,0.2257159433418407
4.5,2.25,1.9255154154736085,1.0316292500396882,1.9990005954858197,0.319106894139057
4.5,2.375,1.9427505929372952,0.9815402240386295,2.763993215549371,0.4147824170142968
4.5,2.5,1.9622258961755024,1.0087378044121778,2.6869843527215362,0.533828689858786
4.5,2.625,1.9678587938203362,0.9839980831251753,3.447148948820243,0.6410125290180033
4.5,2.75,1.984825310457376,0.9727443038319685,3.815975085795528,0.7442913435179281
4.5,2.875,1.9834100753957107,0.9672568382401942,4.1835300499320525,0.8558907440276491
4.5,3.0,1.9870144882491727,1.0140209961696487,3.775577070226474,0.9680048730524609
4.5,3.125,1.9890814361923435,0.9853977562468974,4.751694671315094,1.0804991683659206
4.5,3.25,1.9870212876526046,0.9941407403695232,4.504897310105414,1.2084519552620228
4.5,3.375,1.9872310720202981,1.024728719898681,4.242533133618801,1.316098106483354
4.5,3.5,1.9962706315637346,1.0347081683768165,4.294957134505213,1.4354541442832334
4.5,3.625,1.993099602861154,1.0206175922569227,4.637057243760886,1.5561976882921573
4.5,3.75,1.9894395264740568,0.9995944963316475,5.198608191991171,1.658221257971067
4.5,3.875,1.9937382070197236,1.0495840748587941,4.6463424359397605,1.7672844592392982
4.5,4.0,2.0004085392020112,0.9865301251271699,5.833950900875415,1.8758031314779702
4.75,0.125,2.014549969869549,0.8986361803671054,3.702534705954793,-0.6152448875921394
4.75,0.25,2.0216724041945286,0.7634339085439625,0.976108722533959,-0.7280524204143862
4.75,0.375,2.022431470475981,0.7023040985153213,0.7489028616985655,-0.717134627628744
4.75,0.5,2.020200192395848,0.8287897090044759,0.429060038435082,-0.6848767468986432
4.75,0.625,2.0206301941135387,0.7582215356273729,0.6600765816732977,-0.6374804041549967
4.75,0.75,2.0177390877829326,0.9258799120114789,0.4069648996161819,-0.5833273887266843
4.75,0.875,2.0154264854170445,0.915672372806651,0.5396282642491814,-0.5366834211416288
4.75,1.0,2.0160604777915085,0.9416623670243562,0.6307655736690194,-0.47215070565467415
4.75,1.125,2.0154584233106263,0.9028859145864379,0.8215259142434528,-0.41265060195687786
4.75,1.25,2.0150194570197346,0.9398604533853383,0.8821726723205656,-0.34711077530265017
4.75,1.375,2.017378077987485,0.9863338702424266,0.8919616097759943,-0.28273550137143366
4.75,1.5,1.9895355245481527,1.0605881231628254,0.8298500579003115,-0.20796004977643442
4.75,1.625,1.8962665307825077,0.9856691349822996,1.2188754921810447,-0.13340654574648694
4.75,1.75,1.4923368920760665,0.9663196816086788,1.5488255410336202,-0.053566512144431255
4.75,1.875,1.1928356982141508,1.0372189598763688,1.370293423991194,0.0243673746623556
4.75,2.0,1.733772050455703,1.0000135538107602,1.7000357280044456,0.1098878988343723
4.75,2.125,1.8575696559311898,0.9780618948518058,2.210958664672508,0.203678042157192
4.75,2.25,1.9117149582872275,1.0044962393532315,2.398947784599841,0.29457735914937516
4.75,2.375,1.9350028724435757,1.0022881759039852,2.6555929188749214,0.3991370690669769
4.75,2.5,1.9527994126664487,0.9810858692998725,3.341939729746558,0.5122867996113578
4.75,2.625,1.9768332812350657,1.0401293098302529,2.9730794883899136,0.616700204852507
4.75,2.75,1.9747804460840543,1.0136672623680931,3.321569747764648,0.7247834148689354
4.75,2.875,1.9718719962027296,1.0073299140818837,3.677047286225214,0.8390574226964616
4.75,3.0,1.9844590595167737,1.0213704734864413,3.7819518933315486,0.950583265052007
4.75,3.125,1.993087479127934,0.9905493970170055,4.452371857930263,1.0665373792105195
4.75,3.25,1.987297644068891,1.0311836740196172,4.393067125451842,1.176717888959534
4.75,3.375,1.9901703108411954,0.9562199848571884,5.781284005622206,1.2843241259326976
4.75,3.5,1.9946839573596702,0.9938598577466123,5.358881055425244,1.4034786213742858
4.75,3.625,1.9891437889675299,0.9321240367736259,6.532758197629387,1.5132768311425226
4.75,3.75,1.9955923553441195,0.9885965945425731,5.798392661238313,1.6317468441027414
4.75,3.875,1.994101832918483,0.9633759130333147,6.675133341783512,1.7390312456673982
4.75,4.0,1.9980706234785117,1.020676727087156,5.245690703855424,1.8662784171368263
5.0,0.125,2.0277896734469305,0.9232337968469659,3.123137810873209,-0.6362047264128177
5.0,0.25,2.026966445712,0.7197515643820694,1.1058479305780309,-0.7319658084283793
5.0,0.375,2.021049953715216,0.7501353495235014,0.575498065670417,-0.7292509432591511
5.0,0.5,2.0203676703762037,0.7113399094740551,0.726844877759466,-0.6925513382887049
5.0,0.625,2.0160979734168425,0.7748339512688692,0.6151126636049443,-0.6499663202676804
5.0,0.75,2.0181279728279358,0.8691095728783677,0.5802409626089841,-0.5947859571343409
5.0,0.875,2.0164033807214348,0.8538843511010458,0.7214900482594987,-0.5426263337494766
5.0,1.0,2.0165026136251294,0.9078739720476144,0.6215827664484237,-0.4864572850186981
5.0,1.125,2.018742444878012,0.9470267011183279,0.7078913300673855,-0.4200820547626651
5.0,1.25,2.0069329675166707,0.9594520608534703,0.8197476424821701,-0.3523729598072579
5.0,1.375,2.002228218055025,0.9420855727364056,1.0631874549206473,-0.2937071833511754
5.0,1.5,1.9891893823976714,0.9946359216453078,1.0499327641409457,-0.21569900197112363
5.0,1.625,1.9246538452995166,0.950404039477014,1.4055705660520024,-0.15134017295901653
5.0,1.75,1.65917725166386,1.000416303146189,1.403827750846133,-0.06988832117761487
5.0,1.875,1.0264778016579326,1.0062513635353094,1.5843247667347284,0.005916624511572706
5.0,2.0,1.6781275888672087,1.0034040171487661,1.8095213166526256,0.10104082991493776
5.0,2.125,1.848098755536798,1.0100752893227756,2.226596968565623,0.1775002090911563
5.0,2.25,1.9100138461961746,0.9989753097160555,2.3972162999951423,0.2867857759694882
5.0,2.375,1.9404121420584435,0.9962520317177663,2.7311438239602075,0.36478547644688164
5.0,2.5,1.9537236127239366,1.0209665440206257,2.8702466787600556,0.48021349021633963
5.0,2.625,1.966764222681157,0.9799938398857758,3.659483205462397,0.5882859741872064
5.0,2.75,1.9741074482099945,1.0005492645780687,3.8042504260064747,0.6916057123707
5.0,2.875,1.9817283580843934,0.9565298769567857,4.79436820353051,0.8112517064553992
5.0,3.0,1.9785955392870875,0.9866078024243282,5.041263698748917,0.9231955510248596
5.0,3.125,1.983126880364922,0.9837120591631474,5.232385468360511,1.0373201489240185
5.0,3.25,1.9871915946010719,1.0126339469419279,4.76685339575971,1.1400036288510678
5.0,3.375,1.9907878765054088,0.9967655748809994,5.169379306021692,1.2848968267922147
5.0,3.5,1.985392965402722,1.0036373094397188,5.4170938791739776,1.3884427503389123
