# G = 0.0
# D = 0.01
lp_w,Pf_Ps,alpha,beta,D_eff,mean_vx
3.0,0.875,1.49672536620319,0.9848996812918657,4.978392180949482,0.5077045295925526
3.0,1.0,1.589455942032347,0.9739295877624586,5.030941337442631,0.5879846558080661
3.0,1.125,1.6209126499699693,1.0235809600780135,4.261833141037073,0.6731377321103558
3.0,1.25,1.6067464001797924,0.9834020965445281,5.162681740465898,0.6731593564208304
3.0,1.375,1.6853192570643147,1.0037498812565209,4.700251188076477,0.7964238157646084
3.0,1.5,1.728188382553301,1.03506259765816,4.389757295397,0.87305215871564
3.0,1.625,1.747102532507746,0.9870509913583626,5.123413196069633,0.9225150363163237
3.0,1.75,1.7765052216752821,0.9944244948009878,5.421570702945676,0.9769888607295378
3.0,1.875,1.7858610652071714,1.0240797493252896,4.7300242625463484,1.075826866973286
3.0,2.0,1.7844898750609708,1.0337445392683113,4.798580601639658,1.1405177137247213
3.25,0.125,1.026113822904217,1.0004976840931872,4.923335519327231,0.0829033175167916
3.25,0.25,1.1264132454812992,1.0621485189616588,4.155026309093202,0.14767614379511035
3.25,0.375,1.2621724269356518,1.0910518990475315,3.57130898554991,0.2535639263531512
3.25,0.5,1.2316636987985812,0.9934060269438587,5.089273100104479,0.2997982700707745
3.25,0.625,1.414102391673495,1.0841641607090733,3.7806711023906727,0.38801452098771194
3.25,0.75,1.4506449380810154,1.0516847063729748,4.172010191462373,0.4385899913622028
3.25,0.875,1.4905044569882395,1.0368530903718216,4.7934214498295775,0.49323625014392736
3.25,1.0,1.5571846678228285,1.053747576422876,4.365346264516066,0.5794342225632274
3.25,1.125,1.611683235847034,1.0459049538973386,4.615678092386589,0.6957508167901131
3.25,1.25,1.6484977049140717,1.0236074263823063,5.106242413442725,0.7579863714038231
3.25,1.375,1.6865613373078905,1.0289428849636162,4.488403469359994,0.8202448571524245
3.25,1.5,1.684205960982806,0.9926568149846785,5.868573482705653,0.8904092704798862
3.25,1.625,1.7182845870115275,1.047950308801488,4.921509369427489,0.9325747913998893
3.25,1.75,1.7186362931246257,1.0190993607007688,5.441950991254427,1.0579349685404529
3.25,1.875,1.760383049837789,1.0169481917949206,5.737284963451603,1.119697454097823
3.25,2.0,1.8001912165841776,1.0021367098471794,5.83353769931937,1.1691526207820528
3.5,0.125,1.0858813670333824,1.0660573878017046,4.7086833943544715,0.06095560078526351
3.5,0.25,1.1088545119277256,1.0377293958506157,5.191562607559268,0.15541095955220316
3.5,0.375,1.2241166838317252,1.079382397266787,4.40697477218971,0.21755748721962906
3.5,0.5,1.2892810522443796,1.0597530704090834,4.965151328545089,0.3045474450939287
3.5,0.625,1.3491082322482209,1.019349821389918,5.46391313265258,0.37883485030238323
3.5,0.75,1.4081446732902367,0.98224470474351,6.326179444509673,0.4513946797883764
3.5,0.875,1.46756514836281,1.0393801699754408,5.506186865719551,0.5044937168822864
3.5,1.0,1.5294093814828948,1.024168990713039,5.613384316252564,0.6229092867339444
3.5,1.125,1.5586080452630249,1.023974100599123,5.9331310530329135,0.6777032514268491
3.5,1.25,1.6226431856165762,1.0225079904983763,6.046233298303252,0.8025632951463051
3.5,1.375,1.6774953462334827,1.0141766689083562,5.908122762139763,0.8826800713935903
3.5,1.5,1.7324161665653026,1.0824708890440082,5.121697679840346,0.9431428941428818
3.5,1.625,1.7065702702547527,1.0244787191216815,6.098652056577505,1.0285635241335127
3.5,1.75,1.7246180604678032,1.0470863613178685,5.869537925841301,1.0709247945646738
3.5,1.875,1.7587713855231846,1.0768253418056837,5.40768991852608,1.1750945787627582
3.5,2.0,1.763202157547624,1.0376897382972712,5.625371789331835,1.20629737693545
3.75,0.125,1.0328423201068424,1.0221562391470698,6.178812543511255,0.07409955157795942
3.75,0.25,1.113245690824319,1.0518073914329564,5.953428395409845,0.1502368548156202
3.75,0.375,1.193495591758218,1.0144107771973618,6.701576082807777,0.2772621503879351
3.75,0.5,1.259889038482611,1.0120737764426189,6.199482518865298,0.34783334328702276
3.75,0.625,1.3481451048486308,1.0569482217200827,5.732531892907349,0.3942955954025173
3.75,0.75,1.3745014082461395,0.9964863276375071,7.1519463835565436,0.46398248592035224
3.75,0.875,1.4482898347833697,0.9887736050370126,7.124155850389924,0.5751682596436328
3.75,1.0,1.511174451647856,1.0304254281473384,6.262407276139712,0.6516004998883805
3.75,1.125,1.606549799869797,1.0583789477044945,5.638992624303686,0.7228493149094979
3.75,1.25,1.6280087765868203,1.0332282102325319,6.457022339296147,0.8033491057391472
3.75,1.375,1.629755235320707,0.9787193180103844,8.150281507005097,0.8915497742876924
3.75,1.5,1.6806757882749315,1.0684428153276038,6.33946144208499,0.9840999330493196
3.75,1.625,1.687101601708486,1.003436369610966,7.8089493169747,1.0571014000691044
3.75,1.75,1.7683099367388109,1.07641018971539,5.835138138600655,1.1294796398683684
3.75,1.875,1.782215624383309,1.0792744557890073,5.9822011652833345,1.229409247369811
3.75,2.0,1.7534300208124525,1.025595841741922,7.544462351622732,1.341489281715386
4.0,0.125,0.9806528154142824,0.9637744131526211,8.772896705295107,0.08455032483293047
4.0,0.25,1.1112846451002807,1.015535408621777,7.060388584176346,0.16837759923569381
4.0,0.375,1.1499638703382626,1.0256821560513634,7.001779946114344,0.23782218729213217
4.0,0.5,1.250771570651787,1.037358666153928,6.995990658114016,0.3296818404152584
4.0,0.625,1.3480599437700556,1.062504342429685,6.342380813950352,0.40256809527048615
4.0,0.75,1.3993785817807056,1.0491319411958764,6.31176267270489,0.49345494139574625
4.0,0.875,1.4895262603862565,1.0536989317402856,6.454480067759138,0.5851510297022793
4.0,1.0,1.5328283315887392,1.0822328343305188,5.815466016908969,0.6591437370652666
4.0,1.125,1.5597807380897029,1.0147465429576912,7.734209859044401,0.7637932844103873
4.0,1.25,1.5577241799323147,0.9750195733982349,9.568041937460368,0.8296784707277619
4.0,1.375,1.653560203801424,1.0298852874109443,7.413650538285071,0.8915298125622467
4.0,1.5,1.6562331693962937,1.013491198894274,8.171988286413766,0.9842943965820607
4.0,1.625,1.7026521687906224,1.0280554474755217,8.04750284934232,1.0733892796522455
4.0,1.75,1.7287016548396685,1.0374733756532923,7.674042081528989,1.1839935965206037
4.0,1.875,1.7386320080563267,1.0334631565041477,8.45174375880067,1.2589932946652707
4.0,2.0,1.7707347598021235,1.027905027644637,7.845046300211568,1.3283755543459814
